en,es
"The best scenes of the film take place in the streets, in the reconstruction of real events - the opening sequence of the siege on the embassy is impressively lucid, creating at once feelings of confusion and surprise, which come flooding in, as history suddenly takes a turn.","Las mejores escenas de la película tienen lugar en las calles, en la reconstrucción de los acontecimientos verídicos. La secuencia introductoria de la toma de la embajada es impresionante por su capacidad sinóptica que, al mismo tiempo, trasmite la emoción del desconcierto y de la falta de previsión que surge cuando, en algún lugar, la historia da un paso adelante."
A similar effect is achieved by Affleck and his team in the fictitious scenes (the fake staff at the Tehran bazaar).,Affleck y sus colaboradores consiguen un efecto similar en las escenas ficticias (el equipo impostor en el bazar de Teherán).
Too much action in too many places,Demasiada acción en demasiados lugares
The director had to tackle the issue that the story being told does not offer many nail-biting scenes for the film.,El director tuvo que aceptar el hecho de que una historia explicada no ofrece mucho en el sentido cinematográfico de las escenas más intrigantes.
"What little there is, is worked well, with some occasional embellishments to reality - these do not all come off so elegantly (the scene, where a looming crisis is averted at Tehran airport by a phone call in America, followed by a chase on the runway seems quite far-fetched).","Y se las arregla bastante bien. A veces le añade algo a la realidad: aquí no sale todo de modo tan elegante (la escena en que acecha la crisis en el aeropuerto de Teherán, la desviación de una llamada a América y la búsqueda desenfrenada tras su pista se convierten en una locura)."
"Argo's weakness is its divergence, which comes from the need to show too many events in too many places.",La flaqueza de Argo es el descontrol que surge de la necesidad de mostrar demasiada acción en demasiados lugares.
"Alan Arkin and John Goodman play their roles as the Hollywood assistants with great charm; their characters deserve more room, and are not by far the only ones in this film.","Alan Arkin y John Goodman tienen un papel muy gracioso como colaboradores de Hollywood, aunque sus personajes se merecían más espacio y no son, ni mucho menos, los únicos en este filme."
"Affleck's film loses the dramatic pull a little, it is a film, which can be watched with reasonable interest, its production and retro-style are evocative of thrillers from the 70's.","Por estos motivos, la película de Affleck pierde un poco de trazo dramático, pero es un film que se puede seguir con un interés moderado, valorar su realización y el estilo retro de un thriller que evoca los años 70."
It does not really captivate.,"Pero que se derrumbe, eso será difícil."
"As a reminder of history's particular ways and a testimony to how exaggerated the views are on the all-powerful all-controlling secret services, this will do.","Como evocación de una historia real y como prueba de lo exageradas que pueden ser las nociones de omnipresencia y omnisciencia de los servicios secretos, es suficiente."
"Rules for blowing up balloons, for bananas and a circus","Reglas para el inflado de globos, bananas y circo"
"The www.bankovnipoplatky.com server, which issues a poll every year on the most absurd bank charge, has now decided to announce a competition for ""the most absurd regulation or proposal from the EU.""","El servidor www.bankovnipoplatky.com, que cada año presenta una encuesta sobre las tasas bancarias más absurdas, ahora ha decidido anunciar el concurso sobre ""el reglamento o las ideas más absurdas del taller de la UE""."
"""We were prompted by the latest story, where the EU plans to take on a 40 percent quota of women at management level of Europe's largest companies,"" Patrik Nacher, the poll's organiser, told Pravo.","""Se nos ocurrió después del último acontecimiento, la UE tiene previsto aprobar una cuota del 40 por ciento de mujeres en puestos de dirección en las grandes empresas europeas"", explicó Právo Patrik Nacher, el organizador de la encuesta."
"Among the latest nominated absurdities, for instance, is the recent decision by the European Court to unify insurance premiums for men and women.","Entre las absurdidades nominadas está, por ejemplo, la reciente decisión del tribunal europeo de unificar las pólizas de seguros entre hombres y mujeres."
"Until now, women were favoured in life insurance prices, because they constitute a lower risk for insurers.","Hasta ahora, las mujeres se aventajaban de mejores precios en los seguros de vida porque representan objetivamente un riesgo menor."
"""Other unbelievable ideas from the EU can be nominated by anyone until the end of the year.","""Otras ideas increíbles del taller de la UE pueden ser propuestas por la gente hasta finales de este año""."
